content,title,url
新年的第一周，两家互联网巨头相继因信息安全遭遇公众质疑。　　元旦当天，在“2018正和岛新年论坛暨新年家宴”中，吉利董事长李书福半开玩笑地说“马化腾肯定天天在看我们的微信，因为他都可以看的，随便,互联网巨头终于听到了“反对”的声音,http://www.chinanews.com/it/2018/01-08/8418697.shtml
■本报记者 马 燕　　此前，苹果承认确实故意限制了部分iPhone的性能，来防止手机因为电池老化而意外关机。但用户的不满和事件的持续发酵，让苹果不得不推出一些优惠来安抚用户。　　苹果把已经过了,iPhone用户换电池约号火爆 降速门或致销量减1600万,http://www.chinanews.com/it/2018/01-08/8418751.shtml
1月8日电 2017年，中国的移动互联网呈现出蓬勃发展的态势，无论是技术还是市场规模，都开始领跑全球。而记录这个风起云涌大时代的“载体”，也在悄然发生变化。不同于此前以文本和图像为主，2017年,2017短视频行业盘点：领域空间巨大 下半场看点不断,http://www.chinanews.com/it/2018/01-08/8419057.shtml
1月8日电 一年一度的CES 2018即将开始，在经历过CES 2017过后，无线充电已经逐渐成为技术关注的重点前沿。而本届CES，无线充电技术将在充电速度、充电方式等方面迎来新的技术突破。,无线充电2.0或成CES新热点 金立M7 Plus抢得先机,http://www.chinanews.com/it/2018/01-08/8418875.shtml
1月8日电 近日，国家旅游局宣布与高德地图共同推出“全国全域旅游全息信息服务系统”，通过信息融合和资源整合，为游客提供包含假日出游预测、景区介绍及评价、厕所导航及投诉咨询等一站式服务，形成权威的,高德集团与旅游局达成合作 推全域旅游信息系统,http://www.chinanews.com/it/2018/01-08/8418709.shtml
1月8日电   8日，今日头条在其微头条官方账户公布了一则海报，引发行业关注。海报上的信息显示，1月11日(本周四)，今日头条资深算法架构师，中国科学技术大学计算机博士曹欢欢，将带来题为《让算法,今日头条架构师将讲解算法原理 揭秘今日头条推荐算法,http://www.chinanews.com/it/2018/01-08/8418943.shtml
1月8日电 两年前，当无人驾驶汽车首次出现在CES展会时，世界为之惊艳。而现在无人驾驶已经成为了行业最火热的风口。半年前，苏宁携“智慧零售”亮相CES，半年后，其无人店、AR购物、智能导购、智能,科技创造未来 历届CES展出黑科技大盘点,http://www.chinanews.com/it/2018/01-08/8419000.shtml
在过去的一年中，互联网安全形势依旧严峻，各类信息泄露、网络攻击、电信诈骗等安全事件层出不穷，对网民和企业的数据、信息安全造成了极大威胁。2017年6月1日正式实施的《网络安全法》，对于治理网络违法,报告显示去年互联网日均新增恶意网页766.8万,http://www.chinanews.com/it/2018/01-12/8422750.shtml
《华尔街日报》10日报道称，对于近期爆出的美国手机芯片生产商博通公司对于同行高通公司可能的敌意收购，多家中国手机制造商表示反对，原因在于担心这笔潜在交易将使智能手机制造商的利润被侵占，这可能,中国手机厂商反对美芯片企业合并,http://www.chinanews.com/it/2018/01-12/8422358.shtml
1月2日电  随着互联网渗透到全民生活的方方面面，网络安全隐患成为当下备受关注的问题。在网络为人们打开获取信息的方便之门时，互联网企业既要架好桥梁，又须做好“守门人”。　　近日，全球最大的中文,AI筑起信息安全大坝 百度2017年处置451.2亿条有害信息,http://www.chinanews.com/it/2018/01-02/8414380.shtml
央广网北京1月5日消息 据中国之声《新闻纵横》报道，最近两天大家的朋友圈被各类app的年终盘点霸占，支付宝的年度账单几度刷屏。第一波是年度账单，第二波是律师岳屾山对芝麻信用捆绑授权的质疑，第三波则,芝麻信用捆绑授权 涉用户“账户删除权”操作较复杂,http://www.chinanews.com/it/2018/01-05/8416925.shtml
1月2日电  2017年，是勒索软件全球蔓延的一年，特别是5月全球爆发的永恒之蓝勒索蠕虫(WannaCry)和随后在乌克兰等地流行的Petya病毒，使人们对于勒索软件的关注达到了空前的高度。在全,360年度报告：每天1.4万台电脑遭勒索病毒攻击,http://www.chinanews.com/it/2018/01-02/8414438.shtml
12月29日，中关村科技园区管委会与河北雄安新区管委会签署共建雄安新区中关村科技园协议。同期，东方雨虹、广联达、金山软件、眼神科技等12家节能环保及智慧城市服务企业作为首批入驻企业与雄安新区管委会,人工智能企业入驻雄安 将深入参与新区建设,http://www.chinanews.com/it/2018/01-02/8414558.shtml
央广网北京1月2日消息(记者杨博宇)据中国之声《新闻晚高峰》报道，近来，苹果手机“降速门”事件引发消费者不满。此前有媒体报道，苹果公司在日前公开承认限制旧款iPhone运行速度后，在美国正面临至少,苹果低价换电池方案被吐槽 否认另收手续费,http://www.chinanews.com/it/2018/01-02/8414709.shtml
1月8日电  近日，由CPU处理器设计缺陷而引发的两组漏洞——Meltdown(融化)和Spectre(幽灵)引发了一场史无前例的安全危机。这次被披露的芯片级漏洞波及全球所有网民，从个人电脑、桌,360国内率先升级防护策略 完美化解CPU漏洞危机,http://www.chinanews.com/it/2018/01-08/8418979.shtml
上海1月2日电 (申海)700多亿元人民币的产值规模，移动电竞、《绝地求生》等成为时髦热词……电竞行业在2017年发生的改变已真实融入生活。以VSPN为首的电竞运营商们正成为业内冉冉升起的新星，,2017年成中国电子竞技元年 三大理由显示行业步入正轨,http://www.chinanews.com/it/2018/01-02/8414271.shtml
1月5日电   日前，主流CPU芯片被曝出两组存在导致数据可能被黑客非法访问的漏洞，所有计算机和智能系统，包括桌面电脑，笔记本，云计算服务器和智能手机都受影响。同时，攻击者可能利用浏览器脚本语言,恶意网页成CPU漏洞攻击入口 360浏览器国内首家支持防护,http://www.chinanews.com/it/2018/01-05/8417392.shtml
央广网北京1月3日消息(记者杨博宇)据中国之声《新闻纵横》报道，昨天(2日)在美国本土针对苹果公司“降速门”的集体诉讼上升到了17起，另外，除了旧款iphone手机外，更有消费者指出苹果的“降,专家：苹果手机换电池对系统速度几乎没影响,http://www.chinanews.com/it/2018/01-03/8414945.shtml
不少商家网售“跳一跳”代玩服务　　近日，一款名为“跳一跳”的微信小游戏在朋友圈里走热，受到大家追捧。游戏规则很简单，玩家控制游戏中的黑色小人，在不同形状的“箱子”间跳跃，根据跳跃的总步数获得排,微信小游戏“跳一跳”现代玩服务 可实现程序代玩,http://www.chinanews.com/it/2018/01-03/8414778.shtml
央广网北京1月3日消息(记者吕红桥)据经济之声《天下财经》报道，在信息通信领域，5G称得上是万众瞩目。2017年，5G相关的展示、会议、论坛不计其数，5G技术也在这一年完成了第二阶段试验。那么,展望2018：5G脚步渐近 相关场景应用正加速开发,http://www.chinanews.com/it/2018/01-03/8414864.shtml
1月3日电 今日，由腾讯代理运营，掌趣科技成员天马时空研发的《奇迹MU：觉醒》全平台不删档测试正式开启，此前超过千万、成功参与不删档预约的玩家可直接获得资格，下载安装游戏，一起重返奇迹魔幻大世界,掌趣科技《奇迹MU：觉醒》今日全平台上线,http://www.chinanews.com/it/2018/01-03/8415186.shtml
近日，苹果手机“电池门”事件持续发酵。有国外研究人员怀疑厂商通过系统升级，故意“让前代iPhone运行速度减慢”。随后，苹果公司正式回复，确认了这一机制的存在，但辩称是为了保护用户的手机。　　对,科技日报：用法律和制度撬开苹果“电池门”,http://www.chinanews.com/it/2018/01-03/8415168.shtml
为了营造新时代风清气正的网络空间，今日头条集中清理了大量涉嫌违规、低质内容的自媒体账号，并主动关闭了客户端内社会频道，将新时代频道设置为默认频道。关闭社会频道的举措引起了自媒体人，特别是三农领域自,今日头条关闭社会频道 三农自媒体未受影响,http://www.chinanews.com/it/2018/01-04/8415898.shtml
"元旦小长假刚刚过去，请问你的节假日被《王者荣耀》、《绝地求生》、《荒野行动》等爆款游戏占去多少？如果你的答案是“不少”或是“较多”的话就得注意了，在世界卫生组织最近发布的第十一版修订草案中 ,",美女博士沉迷网游 治疗光靠医生还不够,http://www.chinanews.com/it/2018/01-03/8415429.shtml
1月4日电 据媒体报道，国内知名云计算公司网心科技旗下的共享计算智能硬件玩客云，成功通过美国联邦通信委员会FCC和欧盟CE认证。此举不但表明玩客云可以开始在欧美市场销售，同时也意味着共享计算这一,中国共享经济或再出海：创新技术成最硬敲门砖,http://www.chinanews.com/it/2018/01-04/8416220.shtml
马尼拉1月3日电 (记者 关向东)华为集团与菲律宾两大电信网络运营商之一的PLDT及其移动电话部门——Smart公司2日签订价值2850万美元(14亿比索)的合约。在为期15个月的服务中，华为将,华为与菲电信巨头签约改善菲无线服务交付平台,http://www.chinanews.com/it/2018/01-03/8415595.shtml
本报记者 刘 艳　　某些人发现中国联通低调上线了eSIM卡服务后，萌生出业界有大事要发生的联想。这是讨论多年，却始终按兵难动的eSIM卡业务启动及相关政策解冻的信号吗？这次我们真的要和SIM卡说,eSIM卡业务启动 与SIM卡说再见为时尚早,http://www.chinanews.com/it/2018/01-03/8415214.shtml
在篮球运动员科比退役时，全景回顾科比从高中到退役人生故事的VR视频《曼走》，曾感染了不少球迷。这部82分钟的纪录片在网络播出后，获得了过亿的浏览量，并在不少球迷的社交平台上得以分享。　　这部纪录,周同科技：用AI玩转视频 为商业变现赋能,http://www.chinanews.com/it/2018/01-04/8416036.shtml
我们知道指纹识别是收集到指纹信息之后再将其纹路与机内存储的指纹纹路进行对比，吻合之后才会通过，这一点不难理解。其实人脸识别也是类似的方法，但是人的脸和指纹不一样，指纹的走向、弧度是非常容易数字,人脸识别技术：防伪较强 人工审计难度不大,http://www.chinanews.com/it/2018/01-03/8415432.shtml
